arretId,correspondanceId,distance
20520,20521,13
20520,10260,7
20839,10602,87
20839,20838,8
20839,21185,92
20839,21186,84
20839,10432,4
20848,20664,164
20848,10341,164
20848,20849,21
20848,10437,11
20849,20664,157
20849,10341,157
20849,20848,21
20849,10437,11
20846,20847,109
20846,10436,55
20847,20846,109
20847,10436,55
20119,10058,18
20119,20118,36
20844,20845,57
20844,10435,29
20118,10058,18
20118,20119,36
20845,20844,57
20845,10435,29
20117,10057,16
20117,10056,194
20117,20116,33
20117,20115,178
20842,20843,69
20842,10434,34
20116,10057,16
20116,10056,162
20116,20117,33
20116,20115,147
20116,20114,178
20843,20842,69
20843,21223,181
20843,10434,34
20115,10057,163
20115,10056,17
20115,20117,178
20115,20116,147
20115,20114,33
20393,20392,186
20393,10165,174
20393,10195,186
20393,10196,0
20393,20337,174
20114,10057,194
20114,10056,17
20114,20116,178
20114,20115,33
20392,20412,190
20392,20413,142
20392,20414,198
20392,20393,186
20392,10195,0
20392,10196,186
20392,10206,158
20113,10055,19
20113,10619,190
20113,20112,38
20113,21209,183
20113,21205,197
20113,21206,192
20113,21207,191
20113,21208,184
20113,21210,194
20113,21211,187
20391,10168,187
20391,10194,0
20391,20342,181
20391,20343,193
20112,10055,19
20112,10619,155
20112,20113,38
20112,21209,146
20112,21205,162
20112,21206,156
20112,21207,158
20112,21208,148
20112,21212,167
20112,21210,158
20112,21211,153
20390,10193,0
20111,10054,68
20111,20110,142
20111,20330,85
20111,20331,160
20110,10054,118
20110,10053,132
20110,10611,144
20110,20111,142
20110,20109,124
20110,21189,144
20110,20330,197
20110,20331,175
20110,20332,141
10152,20309,140
10152,20310,30
10152,20311,30
10151,20666,76
10151,20667,67
10151,20309,141
20100,10048,44
20100,20099,89
10150,20666,163
10150,20667,187
10150,20306,43
10150,20307,43
20103,20240,181
20103,20239,198
20103,20238,30
20103,10081,0
20103,10114,30
20103,10115,189
20103,10636,0
20103,21245,0
20104,10082,0
20104,20065,153
20104,20066,112
20104,10031,131
20102,20056,73
20102,10049,0
20102,20024,182
20102,10618,109
20102,21204,109
20102,10007,182
20102,10024,73
20107,10052,0
20107,20020,164
20107,10377,155
20107,10369,111
20107,10368,99
20107,10367,112
20107,10003,167
20107,20740,155
20107,20741,140
20107,20718,99
20107,20719,111
20107,20717,112
20105,20406,120
20105,20407,143
20105,10105,0
20105,10163,107
20105,20334,107
20105,10203,131
21170,10601,7
21170,21171,13
21170,21185,187
20106,20459,26
20106,10230,13
21171,10601,7
21171,21170,13
21171,21185,200
20109,10053,11
20109,10611,22
20109,20110,124
20109,21189,22
20109,20332,22
20306,20666,173
20306,20667,196
20306,10150,43
20306,20307,87
20303,10148,0
20309,10152,140
20309,10151,141
20309,20310,125
20309,20311,160
20307,20666,165
20307,20667,188
20307,10150,43
20307,20306,87
10159,21424,31
10159,20324,31
10157,20320,0
10158,21425,20
10158,21422,20
10155,20817,180
10155,20818,187
10155,20316,6
10155,20317,6
10155,10421,184
10156,20318,51
10156,20319,51
20300,10147,0
10161,10162,178
10161,20328,178
10161,20326,0
10163,20406,196
10163,10105,107
10163,20105,107
10163,20334,0
10163,10203,198
10162,20249,194
10162,10161,178
10162,20328,0
10162,20326,178
21163,20244,27
21163,20246,0
21163,10118,13
21163,10120,184
21162,10087,19
21162,10086,187
21162,20181,38
21162,21161,176
21161,20636,127
21161,10087,161
21161,10088,141
21161,10086,30
21161,10326,181
21161,20182,141
21161,20181,147
21161,20178,59
21161,21162,176
21160,10084,30
21160,20174,113
21160,20175,39
21166,10599,8
21166,21165,16
21167,10600,0
21167,21235,0
21164,10166,98
21164,20339,72
21165,10599,8
21165,21166,16
10168,20391,187
10168,10194,187
10168,20342,10
10168,20343,10
10169,20344,0
10164,20336,0
10165,20394,134
10165,20393,174
10165,10196,174
10165,10197,134
10165,20337,0
10166,21164,98
10166,20338,129
10166,20339,38
10167,20341,12
10167,20340,12
10170,20017,141
10170,10106,125
10170,20389,88
10170,20397,110
10170,10192,88
10170,20346,0
10174,10377,143
10174,10369,156
10174,20516,74
10174,10175,143
10174,10259,74
10174,20740,143
10174,20737,155
10174,20736,132
10174,20735,50
10174,20734,50
10174,20719,156
10173,20350,0
10173,10172,156
10173,21239,112
10173,20737,193
10172,20350,156
10172,10173,156
10172,20349,101
10172,21239,101
10171,20018,0
21195,10613,0
21195,20810,196
21195,10418,196
21190,20025,139
21190,20014,27
21190,20013,104
21190,20752,108
21190,21191,84
21190,10002,106
21190,10008,107
21191,20025,195
21191,20014,71
21191,20013,187
21191,20752,192
21191,21190,84
21191,10002,31
21191,10008,182
10177,20361,10
10177,20360,10
10178,20362,21
10178,20363,21
10175,10174,143
10175,20737,14
10175,20736,14
10175,20735,146
10175,20734,158
10176,20359,15
10176,20358,15
10179,20365,6
10179,20364,6
10181,20369,29
10181,20368,29
10181,20367,173
10181,10180,187
10180,10046,179
10180,10045,195
10180,20366,17
10180,20368,167
10180,20367,17
10180,10181,187
10180,20094,177
10180,20095,186
10180,20096,174
10183,20375,168
10183,20374,185
10183,20373,7
10183,20372,7
10183,20370,187
10183,10182,199
10183,10184,177
10182,20372,195
10182,20370,12
10182,20371,12
10182,10183,199
10185,20379,186
10185,20378,178
10185,20377,11
10185,20376,11
10185,10186,182
10184,20375,9
10184,20374,9
10184,20373,182
10184,20372,172
10184,10183,177
21185,10602,13
21185,10601,193
21185,20838,98
21185,20839,92
21185,21170,187
21185,21171,200
21185,21186,26
21185,10432,95
21189,20007,196
21189,10053,12
21189,10611,0
21189,20110,144
21189,20109,22
21189,20332,6
21186,10602,13
21186,20838,89
21186,20839,84
21186,21185,26
21186,10432,86
10186,20383,89
10186,20382,69
10186,20379,8
10186,20378,8
10186,20377,191
10186,20376,173
10186,10185,182
10186,10188,79
10187,20458,94
10187,21077,82
10187,20380,51
10187,20519,123
10188,20383,15
10188,20382,15
10188,20379,71
10188,20378,86
10188,10186,79
10189,20384,22
10189,20386,175
10189,20385,22
10189,10190,196
10195,20412,190
10195,20413,142
10195,20414,198
10195,20393,186
10195,20392,0
10195,10196,186
10195,10206,158
10196,20393,0
10196,20392,186
10196,10165,174
10196,10195,186
10196,20337,174
10193,20390,0
10399,20778,20
10399,20779,20
10194,20391,0
10194,10168,187
10194,20342,181
10194,20343,193
10397,20774,31
10397,20775,31
10191,20469,58
10191,20468,58
10191,20467,177
10191,20466,155
10191,20388,0
10191,10235,57
10191,10234,166
10398,20776,27
10398,20777,27
10192,20017,109
10192,10106,95
10192,20389,0
10192,20398,158
10192,20399,152
10192,20397,83
10192,10170,88
10192,10199,155
10192,20346,88
10395,20770,5
10395,20771,5
10396,20772,7
10396,20773,7
10190,20386,22
10190,20385,175
10190,20387,22
10190,10189,196
10394,20769,0
20341,10167,12
20341,20340,23
20342,20391,181
20342,10168,10
20342,10194,181
20342,20343,20
20340,10167,12
20340,20341,23
10199,20017,172
10199,10106,173
10199,20389,155
10199,20398,5
10199,20399,5
10199,20397,176
10199,10192,155
20346,20017,141
20346,10106,125
20346,20389,88
20346,20397,110
20346,10170,0
20346,10192,88
10198,20408,183
10198,20409,157
10198,20395,0
10198,10204,170
20343,20391,193
20343,10168,10
20343,10194,193
20343,20342,20
10197,20394,0
10197,10165,134
10197,20337,134
20344,10169,0
20349,10172,101
20330,10054,81
20330,20111,85
20330,20110,197
20330,20331,120
20331,10054,95
20331,20290,191
20331,20111,160
20331,20110,175
20331,20330,120
20332,10053,11
20332,10611,6
20332,20110,141
20332,20109,22
20332,21189,6
20334,20406,196
20334,10105,107
20334,20105,107
20334,10163,0
20334,10203,198
20336,10164,0
20337,20394,134
20337,20393,174
20337,10165,0
20337,10196,174
20337,10197,134
20338,10166,129
20338,20339,163
20339,21164,72
20339,10166,38
20339,20338,163
20591,10299,6
20591,10300,198
20591,20590,12
20591,20592,180
20590,10299,6
20590,20589,195
20590,20591,12
20590,20592,186
20324,21424,62
20324,10159,31
20320,10157,0
20598,10303,39
20598,20599,78
20599,10303,39
20599,20598,78
20329,20249,140
20329,20248,64
20329,20277,141
20329,20276,123
20329,10136,128
20329,10121,68
20596,10300,159
20596,10302,7
20596,20597,14
20596,20592,169
20596,20593,149
20597,10300,146
20597,10302,7
20597,20596,14
20597,20592,157
20597,20593,138
20328,20249,194
20328,10161,178
20328,10162,0
20328,20326,178
20592,10299,183
20592,10300,18
20592,10302,163
20592,20591,180
20592,20590,186
20592,20596,169
20592,20597,157
20592,20593,35
20326,10161,0
20326,10162,178
20326,20328,178
20593,10300,18
20593,10302,144
20593,20596,149
20593,20597,138
20593,20592,35
20310,10152,30
20310,20309,125
20310,20311,61
20311,10152,30
20311,20309,160
20311,20310,61
20318,10156,51
20318,20319,101
20319,10156,51
20319,20318,101
20316,20817,176
20316,20818,183
20316,10155,6
20316,20317,13
20316,10421,180
20317,20817,185
20317,20818,191
20317,10155,6
20317,20316,13
20317,10421,188
10207,20414,28
10207,20415,28
21202,20245,0
21202,20247,188
21202,20241,189
21202,20243,68
21202,20242,127
21202,10117,68
21202,10119,0
21202,10116,157
21202,10120,166
21202,21203,0
10208,20416,13
10208,20417,13
21203,20245,0
21203,20247,188
21203,20241,189
21203,20243,68
21203,20242,127
21203,10117,68
21203,10119,0
21203,10116,157
21203,10120,166
21203,21202,0
10205,20410,34
10205,20411,34
10205,20412,200
21204,20056,90
21204,10049,109
21204,20023,166
21204,10618,0
21204,20102,109
21204,10006,166
21204,10024,90
10206,20412,55
10206,20413,55
10206,20392,158
10206,10195,158
10209,20418,40
10209,20419,41
10209,20565,44
21209,10055,164
21209,21150,190
21209,10554,199
21209,10619,22
21209,20113,183
21209,20112,146
21209,21205,31
21209,21206,10
21209,21207,41
21209,21208,14
21209,21212,44
21209,21210,18
21209,21211,29
10200,20400,7
10200,20401,7
10200,20402,151
10200,20403,182
10200,10201,166
21205,10055,179
21205,10619,9
21205,20113,197
21205,20112,162
21205,21209,31
21205,21206,28
21205,21207,14
21205,21208,19
21205,21212,13
21205,21210,14
21205,21211,9
10203,20406,18
10203,20407,18
10203,10105,131
10203,20105,131
10203,10163,198
10203,20334,198
10481,20933,6
10481,20934,6
21206,10055,174
21206,21150,193
21206,10619,21
21206,20113,192
21206,20112,156
21206,21209,10
21206,21205,28
21206,21207,40
21206,21208,16
21206,21212,41
21206,21210,14
21206,21211,29
10204,20408,16
10204,20409,16
10204,20395,170
10204,10198,170
10482,20935,0
21207,10055,174
21207,10619,20
21207,20113,191
21207,20112,158
21207,21209,41
21207,21205,14
21207,21206,40
21207,21208,27
21207,21212,10
21207,21210,27
21207,21211,12
10201,20400,162
10201,20401,171
10201,20402,16
10201,20403,16
10201,10200,166
21208,10055,166
21208,10619,9
21208,20113,184
21208,20112,148
21208,21209,14
21208,21205,19
21208,21206,16
21208,21207,27
21208,21212,30
21208,21210,10
21208,21211,15
10202,20404,30
10202,20405,30
10480,20931,9
10480,20932,9
10486,20942,0
10486,20996,115
10486,10518,115
10485,20941,28
10485,20940,28
10484,20938,8
10484,20939,8
10483,20937,6
10483,20936,7
21008,10524,0
21008,20813,0
21008,21007,0
21008,10420,0
10489,20948,36
10489,20947,36
10489,10533,196
10489,21032,185
21007,10524,0
21007,20813,0
21007,21008,0
21007,10420,0
10488,20946,9
10488,20945,9
10488,10534,143
10488,21035,137
10488,21034,149
10487,20944,23
10487,20943,23
21004,10523,6
21004,21005,12
21003,10039,58
21003,10522,4
21003,21002,8
21003,20081,93
21003,20082,69
21005,10523,6
21005,21004,12
21000,10521,16
21000,21001,33
21002,10039,58
21002,10522,4
21002,21003,8
21002,20081,98
21002,20082,63
21001,10521,16
21001,21000,33
21214,10620,15
21214,21213,29
21215,21396,0
21215,21397,41
21215,10707,21
21215,10621,0
21212,10055,184
21212,10619,21
21212,20112,167
21212,21209,44
21212,21205,13
21212,21206,41
21212,21207,10
21212,21208,30
21212,21210,27
21212,21211,17
21213,10620,15
21213,21214,29
21210,10055,176
21210,10619,8
21210,20113,194
21210,20112,158
21210,21209,18
21210,21205,14
21210,21206,14
21210,21207,27
21210,21208,10
21210,21212,27
21210,21211,16
21211,10055,170
21211,10619,9
21211,20113,187
21211,20112,153
21211,21209,29
21211,21205,9
21211,21206,29
21211,21207,12
21211,21208,15
21211,21212,17
21211,21210,16
21218,10623,0
21219,10624,0
21219,21220,0
10470,20913,8
10470,20912,8
10471,20915,10
10471,20914,10
10471,20916,197
10473,20918,12
10473,20919,12
10473,20925,79
10473,20921,123
10473,20920,135
10473,10474,129
10473,10476,140
10472,20915,192
10472,20916,6
10472,20917,6
10475,20923,11
10475,20922,11
10474,20918,141
10474,20919,117
10474,20925,76
10474,20924,161
10474,20921,7
10474,20920,7
10474,10473,129
10474,10476,107
10477,20926,0
10477,10531,162
10477,21028,162
10476,20918,150
10476,20919,131
10476,20925,66
10476,20924,66
10476,20921,103
10476,20920,112
10476,10473,140
10476,10474,107
21019,10529,12
21019,21018,23
21018,10529,12
21018,21019,23
21017,10528,4
21017,21016,8
21016,10528,4
21016,21017,8
21015,10527,52
21015,21014,104
21015,10461,149
21015,20898,117
21015,20897,181
21014,10527,52
21014,21015,104
21014,10461,187
21014,20898,159
21013,10526,52
21013,21012,104
21012,10526,52
21012,21013,104
21010,21103,11
21010,10525,6
21220,10624,0
21220,21219,0
21221,10625,10
21221,21222,20
21222,10625,10
21222,21221,20
21223,10626,27
21223,20843,181
21223,21224,55
21224,10626,27
21224,20831,175
21224,20830,164
21224,21223,55
21224,10428,169
10227,20452,9
10227,20453,8
10227,20098,186
10227,20097,172
21225,10627,55
21225,21226,109
10228,20454,0
21020,10530,20
21020,21021,39
21226,10627,55
21226,20838,194
21226,21225,109
21226,10432,198
10225,20449,45
10225,20448,45
10225,20451,181
10226,20450,54
10226,20451,54
10223,20445,0
10223,20450,190
21229,10629,15
21229,21230,30
10224,20447,0
10221,20442,0
10221,20660,154
10221,20661,87
10221,10339,120
10222,20443,0
10220,20441,6
10220,20440,6
21029,10532,8
21029,21030,15
21021,10530,20
21021,21020,39
21023,10038,127
21023,10037,107
21023,20078,123
21023,20077,97
21023,20079,196
21023,20080,186
21028,20926,162
21028,10531,0
21028,10477,162
21232,10630,7
21232,21231,15
21230,10629,15
21230,21229,30
21231,10630,7
21231,21232,15
10216,20435,186
10216,20432,17
10216,20434,179
10216,20433,17
10216,20662,32
10216,20663,70
10216,10340,49
10216,10217,182
21030,10532,8
21030,21029,15
10217,20435,7
10217,20432,167
10217,20434,7
10217,20433,198
10217,20662,165
10217,20663,196
10217,10340,180
10217,10216,182
10218,20436,10
10218,20437,10
10218,21080,188
10218,10556,199
10219,20439,33
10219,20438,33
10219,20658,141
10219,10338,170
21235,10600,0
21235,21167,0
10212,20424,97
10212,20425,126
10212,20564,85
10212,20147,142
10490,20949,33
10490,20950,33
10490,10533,188
10490,21033,174
10213,20426,25
10213,20427,25
10213,20429,164
10213,10214,195
10491,20951,14
10491,21554,14
10214,20427,171
10214,20428,32
10214,20429,32
10214,10213,195
10215,20431,5
10215,20430,5
21239,20292,168
21239,10144,168
21239,20350,112
21239,10173,112
21239,10172,101
10210,20649,124
10210,20420,68
10210,20421,68
10210,10332,124
10211,20422,39
10211,20423,39
10498,20963,10
10498,20964,10
10496,10710,182
10496,20959,16
10496,21100,16
10496,21401,182
10496,21402,183
21035,20946,135
21035,20945,139
21035,10534,7
21035,10488,137
21035,21034,15
21034,20946,148
21034,20945,151
21034,10534,7
21034,10488,149
21034,21035,15
21033,20948,174
21033,20950,148
21033,10533,14
21033,10490,174
21033,21032,29
21032,20948,151
21032,20950,177
21032,10533,14
21032,10489,185
21032,21033,29
10244,20486,10
10244,20487,10
10244,20489,162
10244,10245,182
10243,20488,191
10243,20489,174
10243,20483,180
10243,20484,17
10243,20485,17
10243,10242,190
10243,10245,181
10242,20482,19
10242,20483,19
10242,20485,176
10242,10243,190
10241,20481,16
10241,20480,16
10241,20482,199
10248,20495,26
10248,20494,26
10247,20492,11
10247,20493,11
10246,20488,189
10246,20491,50
10246,20490,50
10245,20486,182
10245,20487,182
10245,20488,26
10245,20489,26
10245,20484,165
10245,20485,198
10245,20491,163
10245,10244,182
10245,10243,181
21245,20240,181
21245,20239,198
21245,20238,30
21245,10081,0
21245,10114,30
21245,10115,189
21245,10636,0
21245,20103,0
10249,20496,17
10249,20497,17
21242,10634,6
21242,21241,13
21241,10634,6
21241,21242,13
21244,10635,25
21244,21243,50
21243,10635,25
21243,21244,50
10449,20874,8
10449,20873,8
10447,20869,17
10447,20870,17
21240,10633,0
10448,20872,17
10448,20871,17
10442,20859,0
10442,20863,139
10442,10444,139
10440,20855,40
10440,20856,40
10445,20864,0
10240,20478,0
10446,21054,68
10446,10546,68
10446,20866,7
10446,20865,7
10443,20862,23
10443,20861,23
10444,20859,139
10444,20863,0
10444,10442,139
10231,20461,46
10231,20460,46
10230,20449,200
10230,20459,13
10230,20106,13
10233,20465,11
10233,20464,11
10232,20463,17
10232,20462,17
10232,20461,185
10235,20469,10
10235,20468,9
10235,20467,197
10235,20466,177
10235,20388,57
10235,10191,57
10235,10234,187
10234,20469,179
10234,20468,195
10234,20467,12
10234,20466,12
10234,20388,166
10234,10191,166
10234,10235,187
10237,20473,18
10237,20474,183
10237,20472,18
10236,20470,29
10236,20471,29
10239,20476,0
10238,20475,22
10238,20473,187
10238,20474,22
10436,20846,55
10436,20847,55
10437,20664,160
10437,10341,160
10437,20848,11
10437,20849,11
10438,20850,58
10438,20851,58
10439,20853,27
10439,20852,27
10430,10079,180
10430,20162,162
10430,20161,197
10430,20835,12
10430,20834,12
10431,20836,14
10431,20837,14
10432,10602,90
10432,20838,4
10432,20839,4
10432,21185,95
10432,21186,86
10432,21226,198
10434,20842,34
10434,20843,34
10435,20844,29
10435,20845,29
10460,20896,5
10460,20895,5
10269,20538,35
10269,20539,35
10268,20536,40
10268,20537,40
10267,20534,24
10267,20535,24
10266,20532,43
10266,20533,43
10265,20499,149
10265,20498,142
10265,20530,5
10265,20531,5
10265,20533,175
10265,10250,145
10264,20529,13
10264,20528,13
10263,20527,9
10263,20526,8
10469,20911,9
10469,20910,9
10261,20523,22
10261,20522,22
10467,20907,0
10262,20525,13
10262,20524,13
10468,20909,18
10468,20908,18
10465,20905,0
10465,20904,0
10466,20906,0
10260,20521,7
10260,20520,7
10463,20900,12
10463,20901,12
10463,20854,137
10463,20858,163
10463,20867,133
10463,10029,118
10464,20902,12
10464,20903,12
10461,10527,161
10461,21015,149
10461,21014,187
10461,20898,32
10461,20897,32
10462,20899,0
10257,20512,7
10257,20513,7
10256,20510,0
10259,10377,119
10259,10369,196
10259,20516,0
10259,10174,74
10259,20740,119
10259,20736,193
10259,20735,59
10259,20734,112
10259,20719,196
10258,20514,0
10253,10254,171
10253,20506,170
10253,20505,22
10253,20507,173
10253,20504,22
10252,20137,0
10255,20508,0
10254,10253,171
10254,20506,17
10254,20505,158
10254,20507,17
10254,20504,185
10458,20892,31
10458,20891,31
10459,20894,60
10459,20893,60
10454,20883,5
10454,20884,5
10455,20885,6
10455,20886,7
10250,20499,6
10250,20498,6
10250,20530,145
10250,20531,145
10250,10265,145
10250,10251,174
10250,20500,180
10250,20501,182
10456,20887,4
10456,20888,4
10251,20499,176
10251,20498,172
10251,10250,174
10251,20500,50
10251,20501,50
10457,20890,9
10457,20889,9
10450,20876,6
10450,20875,6
10451,20878,26
10451,20877,26
10452,20879,0
10453,20881,19
10453,20882,19
20703,10359,8
20703,20702,16
20704,20263,194
20704,20264,162
20704,10360,13
20704,20705,26
20705,20263,194
20705,20264,174
20705,10360,13
20705,20704,26
10400,20781,38
10400,20780,37
20700,10358,7
20700,20701,14
10402,21086,198
10402,21084,40
10402,20784,40
20701,10358,7
20701,20700,14
10401,20782,17
10401,20783,17
20702,10359,8
20702,20703,16
10405,10073,85
10405,20150,85
10405,20152,85
10405,20790,0
20500,20499,183
20500,20498,177
20500,10250,180
20500,10251,50
20500,20501,99
20506,10253,170
20506,10254,17
20506,20505,159
20506,20507,33
20506,20504,183
20505,10253,22
20505,10254,158
20505,20506,159
20505,20507,159
20505,20504,43
20508,10255,0
20507,10253,173
20507,10254,17
20507,20506,33
20507,20505,159
20507,20504,189
20501,20499,182
20501,20498,181
20501,10250,182
20501,10251,50
20501,20500,99
20504,10253,22
20504,10254,185
20504,20506,183
20504,20505,43
20504,20507,189
20896,10460,5
20896,20895,9
20895,10460,5
20895,20896,9
20894,10459,60
20894,20893,120
20893,10459,60
20893,20894,120
20892,10458,31
20892,20891,62
20891,10458,31
20891,20892,62
20890,10457,9
20890,20889,18
20899,10462,0
20898,10527,130
20898,21015,117
20898,21014,159
20898,10461,32
20898,20897,65
20897,10527,192
20897,21015,181
20897,10461,32
20897,20898,65
10001,20002,37
10001,20004,52
10001,20001,64
10001,20007,128
10001,20006,61
10001,20009,44
10001,20008,71
10001,20012,28
10001,20011,44
10001,20010,37
10002,20014,98
10002,21190,106
10002,21191,31
10005,20057,118
10005,20058,54
10005,20023,168
10005,20022,0
10005,10006,168
10005,10025,118
10005,10026,54
10006,20057,56
10006,20023,0
10006,20022,168
10006,10618,166
10006,21204,166
10006,10005,168
10006,10025,56
10003,10052,167
10003,20020,13
10003,20019,44
10003,21079,91
10003,10368,155
10003,10367,76
10003,10366,85
10003,20107,167
10003,20741,33
10003,20718,155
10003,20717,76
10003,20716,79
10004,20021,0
10009,20027,16
10009,20026,16
10007,20056,147
10007,10049,182
10007,20024,0
10007,20102,182
10007,10024,147
10008,20061,105
10008,20025,64
10008,20014,112
10008,20013,76
10008,20752,64
10008,21190,107
10008,21191,182
10008,10027,105
10422,20819,4
10422,20820,4
10421,20817,6
10421,20818,5
10421,10155,184
10421,20316,180
10421,20317,188
20881,10453,19
20881,20882,38
10424,20823,31
10424,20824,31
20880,20805,14
20880,10414,7
20883,10454,5
20883,20884,9
20882,10453,19
20882,20881,38
20885,10455,6
20885,20886,13
10420,10524,0
10420,20813,0
10420,21008,0
10420,21007,0
20884,10454,5
20884,20883,9
20887,10456,4
20887,20888,8
20886,10455,7
20886,20885,13
10429,20832,24
10429,20833,24
20889,10457,9
20889,20890,18
20888,10456,4
20888,20887,8
10426,20828,0
10428,10626,188
10428,20831,5
10428,20830,5
10428,21224,169
10427,20829,0
10014,20037,100
10014,20036,100
10014,10272,172
10014,20545,131
10015,20039,85
10015,20038,48
10015,20614,81
10016,20041,32
10016,20040,32
10017,20042,31
10017,20043,31
10017,20044,198
10017,20213,159
10017,20214,171
10017,10103,165
10010,20029,13
10010,20028,13
10010,20291,136
10011,20030,14
10011,20031,14
10012,20033,88
10012,20032,88
10013,20037,147
10013,20035,42
10013,20034,41
10018,20047,170
10018,20043,190
10018,20044,9
10018,20045,9
10018,20228,184
10018,20227,193
10018,10111,188
10019,20046,33
10019,20047,33
10019,20045,194
20870,20869,34
20870,10447,17
20874,10449,8
20874,20873,15
20873,10449,8
20873,20874,15
20872,10448,17
20872,20871,34
20871,10448,17
20871,20872,34
20878,10451,26
20878,20877,51
10020,20048,9
10020,20049,9
10020,20236,177
10020,20221,162
10020,20222,124
10020,10113,199
10020,10107,142
20877,10451,26
20877,20878,51
20876,10450,6
20876,20875,13
10419,20812,52
10419,20811,53
20875,10450,6
20875,20876,13
10418,10613,196
10418,20810,0
10418,21195,196
10415,20807,0
20879,10452,0
10414,20805,7
10414,20880,7
10027,20061,0
10027,20025,99
10027,20013,157
10027,20752,143
10027,10008,105
10025,20057,0
10025,20058,147
10025,20023,56
10025,20022,118
10025,10005,118
10025,10006,56
10025,10026,147
10026,20057,147
10026,20058,0
10026,20022,54
10026,10005,54
10026,10025,147
10023,20054,0
10023,10350,145
10023,20180,145
10024,20056,0
10024,10049,73
10024,20024,147
10024,10618,90
10024,20102,73
10024,21204,90
10024,10007,147
10021,20051,19
10021,20050,19
10022,20052,5
10022,20053,5
10022,10350,116
10022,20180,116
10029,20900,114
10029,20901,123
10029,20854,117
10029,20858,65
10029,20867,56
10029,10463,118
20740,10052,155
20740,10377,0
20740,10369,142
20740,20516,119
20740,20107,155
20740,10174,143
20740,10259,119
20740,20735,166
20740,20734,136
20740,20719,142
20741,10052,140
20741,20020,25
20741,20019,77
20741,21079,105
20741,10368,122
20741,10367,43
20741,10366,101
20741,20107,140
20741,10003,33
20741,20718,122
20741,20717,43
20741,20716,98
20098,20452,181
20098,20453,191
20098,10047,69
20098,20136,152
20098,20518,162
20098,10227,186
20098,20097,38
20097,20452,166
20097,20453,178
20097,10047,107
20097,20136,190
20097,10227,172
20097,20098,38
20099,10048,44
20099,20100,89
20093,10045,39
20093,20094,79
20094,10045,39
20094,20366,161
20094,20367,193
20094,10180,177
20094,20093,79
20094,20096,188
20095,10046,19
20095,20366,177
20095,20367,196
20095,10180,186
20095,20096,39
20096,10046,19
20096,20366,162
20096,20367,186
20096,10180,174
20096,20094,188
20096,20095,39
20090,10043,22
20090,20089,45
20091,10044,15
20091,20092,30
20092,10044,15
20092,20091,30
20737,20350,193
20737,10174,155
20737,10173,193
20737,10175,14
20737,20736,28
20737,20735,154
20737,20734,171
20736,20516,193
20736,10174,132
20736,10175,14
20736,10259,193
20736,20737,28
20736,20735,138
20736,20734,145
20735,10377,166
20735,20516,59
20735,10174,50
20735,10175,146
20735,10259,59
20735,20740,166
20735,20737,154
20735,20736,138
20735,20734,101
20734,10377,136
20734,10369,108
20734,20516,112
20734,10174,50
20734,10175,158
20734,10259,112
20734,20740,136
20734,20737,171
20734,20736,145
20734,20735,101
20734,20719,108
20076,10037,177
20076,10036,0
20076,10035,142
20076,20078,153
20076,20074,142
20075,10083,185
20075,10050,12
20075,20173,183
20075,20172,187
20075,20171,24
20078,10038,199
20078,10037,28
20078,10036,153
20078,21023,123
20078,20076,153
20078,20077,55
20077,10037,28
20077,21023,97
20077,20078,55
20079,10038,69
20079,21023,196
20079,20080,20
20718,10052,99
20718,20020,145
20718,20019,199
20718,21079,196
20718,10369,167
20718,10368,0
20718,10367,79
20718,10366,197
20718,20107,99
20718,10003,155
20718,20741,122
20718,20719,167
20718,20717,79
20718,20716,199
20719,10052,111
20719,10377,142
20719,10369,0
20719,10368,167
20719,20516,196
20719,20107,111
20719,10174,156
20719,10259,196
20719,20740,142
20719,20734,108
20719,20718,167
20070,20069,68
20070,10033,34
20071,10034,82
20071,20072,115
20071,20073,132
20072,10034,33
20072,20071,115
20072,20073,17
20073,10034,49
20073,20071,132
20073,20072,17
20074,10036,142
20074,10035,0
20074,20076,142
20089,10043,22
20089,20090,45
20088,10042,20
20088,20087,41
20087,10042,20
20087,20088,41
20086,10041,38
20086,20085,75
20717,10052,112
20717,20020,67
20717,20019,120
20717,21079,132
20717,10368,79
20717,10367,0
20717,10366,131
20717,20107,112
20717,10003,76
20717,20741,43
20717,20718,79
20717,20716,130
20716,20668,196
20716,20669,183
20716,20020,76
20716,20019,82
20716,21079,18
20716,10342,183
20716,10368,199
20716,10367,130
20716,10366,9
20716,10003,79
20716,20741,98
20716,20718,199
20716,20717,130
20080,10038,59
20080,21023,186
20080,20079,20
20081,10039,58
20081,10522,95
20081,21003,93
20081,21002,98
20081,20082,115
20707,20263,99
20707,20262,15
20707,20264,77
20707,10129,41
20708,10309,32
20708,20611,48
20708,20610,47
20084,10040,36
20084,20083,72
20085,10041,38
20085,20086,75
20082,10039,58
20082,10522,66
20082,21003,69
20082,21002,63
20082,20081,115
20083,10040,36
20083,20084,72
